Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nicaragua,,-0.047370487,-0.535467332,-0.408188198,4.52064236,0.840469556,3.661066805,1.266337669,4.489959331,1.171810258,2.438735202,3.031656989,4.250734608,16.66420835,21.79128608,4.732033564,10.43400247,11.85247104,3.771266462,31.65848094,36.978628,11.72111866,16.74571589,11.00198743,38.96199866,167.1889707,281.4601959,523.0809523,13611.63482,4711.169552,5016.10795,4523.631883,23.66531197,20.39162509,133.7047977,13.39268375,9.606812862,9.777993139,14.02848775,9.226232618,8.566228375,7.241509406,3.248378763,5.331077201,9.050902361,9.867094122,7.867912071,9.673138136,16.19830264,6.037962058,6.137467436,10.21369132,6.24324468,4.349507016,8.392659805,7.588963741,4.590121582,4.123845412,2.658444173,5.394655457,5.375349379,3.554856342,8.915838051
Netherlands,,5.264058181,0.758713636,4.699470325,8.677988753,3.371800224,5.98328851,4.207618676,4.196662444,14.96251919,5.644896489,8.790030662,8.161620033,8.481000931,12.89565345,8.095387949,8.993235214,5.344652832,5.334888849,4.771060272,6.225371478,6.390092412,4.623654876,1.389072787,2.307108427,0.86588331,0.211700368,-1.0476345,0.819638045,1.348068504,1.559751309,3.117049541,2.495740767,1.597508627,2.062733536,2.064623497,1.040234407,2.642791897,2.080733676,1.283369996,3.420369821,4.1848549,3.770541327,2.170279316,1.204040598,1.988739955,2.561106384,2.07220573,2.306325498,0.220701611,0.940413732,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,3.032733792,1.928572016,2.418747601,5.303989828
Norway,,2.647625239,4.766422313,3.392698463,4.722132717,4.774634855,3.977081718,2.964975426,4.423876853,4.195537622,13.17491073,6.383114757,5.517489737,8.684565001,11.37204227,8.885154374,7.840574494,8.169734277,6.26049491,5.702600514,13.12649998,12.87914687,10.50997261,6.962158263,6.210061866,5.197922645,-0.550799471,7.221254682,4.868460585,5.612267993,3.811572203,2.211800662,-0.639759771,2.292920318,-0.155997748,3.061419277,4.261498051,2.785758378,-0.692592277,6.623022938,15.33330996,1.712640256,-1.520206716,2.860823286,5.85016617,8.763044884,8.732149529,3.077698704,10.56638303,-5.115944008,5.955361338,6.672790002,3.353089301,2.553238917,0.258332849,-2.804468122,-1.598097164,4.080949341,6.742924619,-0.548437017,-2.517260591,17.10261086,28.03330472
Nepal,,2.68799999,5.897091004,3.569925064,1.194719681,12.88519396,15.21881351,-5.667665035,11.0658262,6.563831079,7.048330837,3.172176141,12.50268334,-3.397305595,20.82566953,27.52274698,0.54404234,-3.564821564,9.371206914,9.978363426,7.609546552,7.937356408,9.347409674,12.2886911,6.377949973,11.42183276,14.39257008,12.69680187,11.8153102,11.25837291,10.71588515,12.54463821,18.48909463,10.77490927,4.815986201,6.30086155,7.823035561,7.279092978,4.107850676,8.887047426,4.472433719,11.0171483,3.934857898,3.070304967,4.166427151,6.119390408,7.360039279,7.603288941,5.619854524,15.90833021,15.14693245,26.39730666,7.741150029,7.082650999,8.035366199,4.409045432,7.150334788,8.261412551,4.355858465,4.691155935,3.21740233,6.762712164,7.327365924
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940128649,6.569767442,-20.06410256,-12.22570533,52.07373272,-8.524590164,11.27694859,13.05096419,-10.20408163,1.886792453,0.111111111,21.64124909,15.70858578,7.997469155,-4.347608063,1.965156794,1.536703073,4.205128205
New Zealand,,,,,,,,,,,,,,,,,,,12.98151215,14.22515067,14.90431564,16.34696865,12.0853468,7.725272415,7.799510609,13.63409535,16.94813634,11.47107163,7.907553582,5.639540272,2.423593182,0.890328585,2.001417236,1.479684066,1.90698325,1.431092175,1.389371248,1.561882533,1.050500732,0.586944215,2.88358617,3.861507613,0.297941895,2.068896052,2.758033537,2.000195071,2.690958488,5.300699523,2.707549683,2.702659661,3.137093691,2.48513901,-0.173557765,4.156823836,0.416130287,1.431176495,2.348104825,3.517155843,1.752401418,3.100088998,2.011343735,4.804866747,5.646634
OECD members,,3.27177684,4.020266548,3.678266121,4.722132717,4.197040196,4.956987207,3.592211172,4.281925342,5.045869546,6.680472355,7.110288234,6.97316509,11.84959455,16.37812643,14.51240186,14.01949898,11.4178161,9.414079159,9.730130148,13.24066361,11.63380643,10.3272544,7.957851562,6.723399483,5.20725599,5.011175872,4.810879692,6.034649842,5.852333059,4.899511875,4.525488144,3.479093295,3.93959189,2.556492467,3.620004314,3.931667014,2.769929451,2.83226962,2.045194105,3.173864499,3.389066604,2.938602101,2.689778458,2.910347977,2.766727498,2.951621423,3.022022098,3.136236026,1.80789843,1.194622106,1.881065474,1.831881942,1.612122002,1.351800689,1.323714532,1.06829275,1.776635258,1.919950362,2.193195631,1.775269159,2.811168857,6.532666687
Oman,,,,,,,1.782417166,-3.542616847,11.51658067,1.112975942,-6.229501236,16.09206342,2.480974551,40.30948965,200.9863805,2.374233951,1.300020795,6.000096105,3.802283956,30.58227346,51.10503352,3.679860105,-6.720210675,-9.99902442,-4.718298536,-0.512003455,-20.63470477,11.17785057,1.318969037,-2.75E-07,24.84092438,-8.498091725,1.273075153,-5.389373041,-0.450454785,1.756166441,7.415750275,-2.235234159,-13.89656271,11.03829443,17.40872509,-4.562533821,4.703766358,10.34662753,13.00788951,22.46462296,13.63013362,8.264113134,33.75109699,-25.12813667,32.05301025,15.88449178,3.606434269,-2.220411853,1.757299549,-19.14647252,-9.136275276,7.297943298,11.73229461,-2.666161645,-10.78367813,12.69571522,24.64635128
Other small states,,,,,,,,,,,,,,,,,,,,,,9.021595024,10.35260037,7.15835941,8.766593894,6.5086147,7.392276304,3.861848707,5.411607871,5.960655248,6.388360827,5.177709937,4.66825526,5.142322484,7.766636609,6.681507843,5.329187048,4.545511234,4.714604932,6.17025886,4.024793341,6.194387048,3.414349556,4.921099761,5.88572665,5.80054673,7.365834659,5.014297891,10.42557609,1.954558245,3.725898499,5.473736785,3.4408803,2.124541839,1.715304231,2.013336877,1.697455801,2.722063583,2.730810952,0.920209398,0.542516953,5.034242818,8.351497181
Pakistan,,3.646461287,0.159948178,-1.149266054,4.488446478,3.165882653,4.60065831,7.939641766,0.469288568,2.335571407,3.708353022,5.870490505,6.774575141,15.30147354,26.07370179,21.09809891,11.5024599,10.50666589,8.982345696,6.533400072,9.008209361,10.07733958,9.371647737,5.274083629,9.653554452,4.534942787,3.292000837,4.518205778,9.61756065,8.585048017,6.451999168,13.49241626,10.20140776,8.838553127,13.02841605,13.00648447,8.373609997,13.38351464,7.526036899,5.86228618,38.51198619,5.310635714,3.729013304,3.258604752,7.330611674,7.83976364,8.872814857,7.274319327,13.20400982,20.66651581,10.85023946,19.64465113,5.968574381,6.965943078,7.411553241,4.110248659,13.00192952,4.029745993,3.841786633,9.036334842,9.944498211,10.21467665,12.9990027
Panama,,0.534928521,0.571618681,2.116457516,2.824285237,0.620057281,1.277632062,2.588672849,0.564117768,1.208192338,3.422437787,2.903339536,4.998020938,8.542225791,11.61137976,9.382834473,4.534511878,4.656795342,7.921356425,9.245217951,10.14050469,3.642165612,4.871684952,7.496956847,1.629263242,0.80956522,0.338449386,2.289302652,-0.191929168,-1.276558196,0.565205375,0.492796528,5.061059341,3.554704653,3.679745699,0.466707137,-0.942384025,1.608838937,0.997519226,0.842387066,-1.248182202,1.028214443,1.671335752,1.131364218,1.965004598,1.748321296,1.969984822,4.824939923,7.527495301,6.470959912,2.590153902,5.844098985,6.17597006,5.504170462,4.19788931,2.478768918,2.002108748,1.729147546,4.339912186,0.315250904,-0.550968755,1.935312789,2.44940366
Peru,,3.103334332,3.012855315,5.013799273,13.55759435,12.27796136,9.316906497,10.11510751,18.29579369,8.138430476,11.98108994,6.640342428,7.129489775,12.57553214,15.23343533,22.19156777,29.71292258,35.74134122,63.73821735,76.34984545,37.92997312,65.33058094,66.66333314,107.3968532,108.4775332,165.7349725,68.36351396,85.6496433,586.2787311,2572.325926,6261.239559,378.0405787,69.26061762,46.38468287,26.68824123,13.57879788,9.687741961,7.283131129,5.371090357,2.934545412,3.524720039,0.455248303,0.109017024,1.803724665,6.279038577,3.5037224,7.656248079,1.490675955,1.103276292,2.063698334,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.277415318,1.872216268,3.921897615,8.451485679,4.38465878
Philippines,,3.115709238,6.727683816,8.909672462,4.581452774,3.889831701,5.367474504,2.12038565,6.392404386,5.911105776,15.30218328,14.51876673,6.576831992,17.10783942,32.89028416,9.479603941,8.382849693,8.366804655,9.35615313,14.94096759,14.23459251,11.76474699,8.643508075,14.24821778,52.95945072,17.06101474,2.891936388,7.497125854,9.759959119,9.09994145,12.95683835,16.39511964,7.881863811,6.809621987,10.06023051,7.642303855,7.688965478,6.259815756,10.40567036,6.33463973,5.816933559,5.618862266,4.231091814,3.192131329,5.890758534,5.910893448,5.111586663,3.164289755,7.179216183,2.738258566,4.370884364,3.918805775,1.994176097,2.061063359,3.053055301,-0.71968279,1.280311744,2.320259946,3.74065383,0.697076297,1.650490187,2.282478462,5.481077739
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.763351223,0.406494108,-2.468239224,2.320680971,10.90423386,1.424533549,1.338446744,5.809192959,1.245435297,-1.056268522,-0.735850157,6.090353749,7.755224867,2.82332746,7.914235014,6.450601945,-0.186244575,-0.352824715,-2.492102492,-0.631163708,-0.235136043,
Papua New Guinea,,0.036276686,0.286504134,1.525720297,1.900000005,2.231601419,7.360654375,8.557463493,5.249288002,4.937539644,5.651362944,3.413529529,7.132566429,19.73750609,8.920026898,2.269312505,19.7180634,7.437825157,-2.03047314,16.09984205,7.091315072,-1.303602361,3.678801546,18.65996036,7.438292908,1.620138341,1.356869088,7.97159996,7.924236985,-2.540653147,4.138231586,6.994854891,2.875981287,-2.495802465,7.253088482,15.85133079,1.811878125,8.426361582,14.54385401,11.06889421,13.10241804,6.913914006,12.29043148,5.539337447,-1.992371902,12.18237926,60.51428595,2.795251886,11.66544132,-4.879309968,9.917161123,8.833168224,-0.574719487,3.586935389,5.437392654,-1.231118417,2.517845936,7.699535038,9.797605661,1.064142837,1.632621229,11.77285418,11.63828661
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2559948,38.62546695,30.6427964,37.23403481,27.93764783,17.95234228,13.66654535,11.02174881,6.164509525,6.123362842,3.119768094,1.850220331,0.776035714,4.916627997,2.559195507,1.728425046,3.717087016,3.89433846,3.785551616,1.563350772,3.116063878,2.224247726,0.219665135,0.465461479,1.317042937,0.087276388,1.76210629,1.229640954,3.032488822,4.255087336,5.052459422,11.47905306
Pre-demographic dividend,,4.635018524,2.26211281,3.235544221,3.227077753,2.888958562,4.309244985,1.227751834,2.199553539,4.838560996,4.352969046,3.408800006,4.809316279,8.296346746,13.61616647,8.586772089,12.05477256,11.0431083,8.895272438,11.45500412,12.81070703,10.95043524,10.8392558,11.83803749,12.11139462,8.930830009,5.53608293,8.724916464,5.919409553,9.769009373,10.63719874,9.616248529,5.741942653,8.866281097,28.67091779,11.1526406,10.26664492,5.009931806,6.479689189,10.02187107,9.179868999,6.297899862,3.862434586,6.197313239,10.93754047,7.623689359,7.652254305,7.036661075,9.213717486,1.767847777,7.255310632,10.65481625,5.88199585,3.320182498,1.210685315,2.863665122,2.980114084,4.649050821,4.215028415,3.000011819,2.721484443,6.69151089,6.249329796
Puerto Rico,,2.985072197,3.66581702,2.549340364,2.88692935,2.650039071,2.353832721,4.896144257,6.082036403,3.466665628,4.123711658,5.445544186,4.57746495,4.040404388,6.634303959,7.384928372,2.967498979,4.300089652,5.350878613,5.828476567,8.615262735,9.272003771,6.72853721,5.52795113,4.708652027,2.69814433,3.334568265,3.207969424,3.715612028,2.294213712,11.85123862,3.123297482,2.576380334,1.886390805,3.178264544,2.774182438,3.911552776,1.332250231,6.360142576,1.472777764,3.295071907,5.504911024,2.549778243,4.417472884,-1.29217805,6.590122533,5.492863842,3.782483977,6.56185784,4.982555585,2.494098591,2.369826349,1.179228149,1.182015196,1.200554859,1.977702788,2.22086666,2.092176278,2.045239719,2.413255854,2.405723498,2.69539068,3.175137071
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,1.411765824,0.676695903,0.567802493,2.008390048,3.872159461,5.263241178,3.936659776,1.672809046,7.397199076,3.312762893,5.016691567,7.80460632,9.466276751,18.86525075,16.23037965,16.274131,26.40005093,22.34827132,19.43741608,20.9030339,17.60892119,20.69032857,24.60526097,24.675721,21.73456246,20.45112882,10.09678477,11.1653892,10.51380479,13.14465223,10.08618527,11.44603181,7.376430045,7.277627631,3.42861723,2.390985511,3.885207635,3.825033365,3.370527577,3.420268727,3.715982819,4.189781687,3.42715373,2.399614666,3.332903228,3.184542659,2.966345493,1.737724288,1.098135864,0.642290869,-0.265123395,-0.38819636,2.248654892,0.704596369,2.019964428,1.716662547,1.511910394,1.812996752,1.74945224,2.003474567,1.506990976,4.432711701
Paraguay,,6.684821772,8.421275465,1.645908052,2.067739519,2.318427389,2.976767381,-3.115874986,0.518943643,2.639791538,1.264351134,5.900780436,8.523149794,20.64109115,23.5875248,6.075692829,4.540506906,10.44843875,9.21736288,19.32126636,16.53494462,15.8261734,5.474617343,15.9078209,28.84208588,26.13133012,26.89674765,27.9690683,27.2355213,31.4549196,36.60753133,25.11983702,14.08292063,12.22003496,12.57337044,11.07642719,11.42144824,3.410989241,16.25857633,10.68012791,14.66450544,13.93560469,17.94938421,15.14432465,11.83500522,12.95282412,8.855832654,12.63550564,12.22475506,3.647964919,4.655701383,5.095710539,4.798275879,4.337676095,2.857006485,1.60388801,4.134754444,2.159209292,1.960248198,3.061879455,2.203921468,8.448126027,7.568506476
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.784722821,2.615621832,-3.833899029,-5.372214251,-3.029341118,10.4423447,2.344689249,1.487861788,-2.125614235,-4.855184343,0.056219727,5.393123069,4.770234129,17.00835541,1.852733466,13.19631625,5.419824737,2.867734026,5.738371438,3.672228115,-3.707013017,1.278022484,3.225414992,-0.301992725,3.849469301,2.220901833,8.953971741,1.544411888
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,7.981069317,6.950120542,10.92231763,3.685778325,2.453880549,7.427569111,8.198599737,4.090572166,5.834673162,6.11137371,6.306671978,3.012221307,2.624661973,1.731938822,2.8684423,3.290055995,3.41364075,4.4921875,2.074898621,3.306122429,3.327941655,1.963909233,2.257344782,2.096994672,3.87271716,3.02445641,5.461151087,1.677724035,0.961819283,1.662016628,4.194069231,0.877192982,2.82332746,3.35777296,4.0478378,2.576685679,3.206645275,1.314581891,0.890715817,1.154907345,6.367832553
Post-demographic dividend,,2.782158882,3.631936501,3.269325727,4.520479421,4.13760517,4.40492928,3.936659776,4.058720858,4.8281626,6.357323166,6.383114757,6.80497331,8.982021678,13.26644296,13.00487122,9.508459081,8.472445905,8.179491556,8.300769415,11.54285829,9.493858168,8.85081025,5.638569513,5.106645299,4.138194705,3.64417757,4.737818995,4.540727099,4.965285147,4.603621323,3.641871531,3.451808927,3.669925347,2.916315157,3.176278309,2.464700965,2.218203688,1.676889573,1.520171806,1.928375557,2.500968596,1.853716768,2.021247685,2.675990446,2.582412552,2.632384438,3.207895298,3.133661752,1.726372091,1.179808907,1.820354856,1.486394675,1.482530336,1.30926857,1.398453602,1.137900311,1.864941468,2.067419307,2.022646036,1.687203547,2.811168857,5.814105535
French Polynesia,,,,,,,11.48615989,7.566905726,2.209224328,1.179158412,10.02275015,4.031347299,5.01446327,8.379971032,17.85206612,16.38274585,9.306933534,9.099612232,5.959669633,9.601579309,7.415731426,17.16721831,19.02193291,17.64802296,15.62859819,13.66978187,3.685577387,3.746518094,4.552500975,5.157118564,3.598712632,2.668039187,3.694353823,3.447369803,3.397099607,2.797222506,2.659253911,3.181433472,3.05937712,2.668681975,2.857209158,2.729438908,4.214914363,1.717268059,1.69146021,2.200771954,1.186944158,1.624040315,0.279672532,1.586850063,-0.287103184,0.039854038,0.346766937,2.090426968,1.361237727,1.821615365,1.129477902,-0.301253738,-1.111007039,0.831769947,0.537628406,-0.195308704,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.951940971,3.009005175,17.17646774,13.10678485,30.54269981,8.361613535,10.9698606,22.89956469,-24.21810088,6.979329894,18.27017134,6.329962236,0.767488572,-1.482751063,-25.1298075,-8.976699058,7.787569656,12.41440353,-4.537988353,-15.02742729,22.47183095,25.98557486
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0039786,199.8588956,227.3087358,139.0230706,43.9334732,44.00228391,135.3383995,48.13451977,49.522463,43.18078915,37.95631541,22.71426905,23.15325547,15.45659588,12.00699012,10.60657936,15.81622747,16.01557989,4.086778232,5.910300343,3.97694335,3.803093185,1.389687115,1.710264293,3.264754274,2.621286809,4.651968597,6.212272612,6.805324967,4.109315184,5.211903116,13.51376222
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90291126,128.6297717,1490.418425,887.8407362,307.2980569,144.0068672,46.03637767,15.05850364,18.53896734,72.38660547,37.69792821,16.47961936,15.66190631,13.65713681,20.25514958,19.27943213,15.12040663,13.84123924,18.01351833,1.970612603,14.19110957,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997976712,3.263132818,0.898246027,18.99051679,15.8047099
Rwanda,,7.124713644,-7.971333939,13.55122875,16.02500351,6.963864954,36.85927463,36.96646543,0.848491736,-1.284129677,9.936410099,-0.113866139,1.846332865,3.91625377,15.90691161,87.96914908,-1.891087561,13.5114663,3.664738903,6.065285707,3.064775153,7.710701816,4.883180315,2.449212644,16.85668927,4.56413,-7.021732551,0.665276479,2.225376326,5.29708676,13.46146891,14.97893642,7.283283165,13.87050259,17.1913029,51.26658306,10.92141575,15.62150244,2.228200651,11.10264391,3.275672461,-0.391664207,-5.228090799,20.36269296,11.09611265,9.030262878,2.461229269,12.93531781,14.4561805,7.147789043,3.186985913,7.192507145,4.723212356,2.690557208,4.732168013,0.486288744,5.029333976,8.142851487,-0.639097416,2.444423722,6.723902051,2.724805072,16.03221477
South Asia,,3.167230638,0.159948178,3.569925064,1.598710454,7.931704957,6.296188834,7.939641766,2.415383585,3.343364338,3.708353022,3.172176141,8.966860024,15.30147354,24.37874263,21.09809891,5.981859341,5.637229338,9.371206914,12.56450599,11.50832081,9.986014944,9.359528705,8.52030774,8.78839365,6.851200072,6.987419178,8.53969245,9.867297341,8.510928443,8.600519571,11.58433069,9.184429238,9.35016799,9.875314798,8.673542492,8.112632814,7.279092978,7.526036899,4.162701159,4.472433719,5.358776045,3.892867435,3.563201419,6.528012451,6.979577024,7.362936969,7.438804134,8.527467859,6.902360061,8.835346941,10.6842835,7.83776815,6.341620478,5.154816174,3.833658412,4.913316505,4.538671788,3.863013452,3.764341897,4.293796828,5.732992836,7.822788608
Saudi Arabia,,,,,,,,,,1.016672325,-24.44012355,10.54774294,1.076033421,11.3940363,150.3532564,12.06094421,16.55361073,8.081620662,10.08617963,23.09854873,37.81404598,11.71129575,6.311914792,1.196649002,-0.922754273,-1.038875388,-26.8701069,6.741433923,-8.948644109,8.577545704,7.101707104,-2.262507723,-0.296624589,-1.664309391,1.094949797,5.818222212,7.842921727,3.459761733,-13.93380361,14.48843972,10.94792071,-1.646643654,5.956846668,2.316558657,11.05648382,20.14961279,11.57236146,8.435399495,17.68979654,-15.71323043,17.1913057,15.41206705,3.994035714,-1.19669297,-2.247004779,-16.58148311,-2.816982598,7.431457797,15.22150627,-1.764820182,-8.463178289,13.82821685,17.32200386
Sudan,,8.542753454,1.593054684,4.710817037,3.905977691,-2.394677438,6.404350656,6.759785431,2.36764214,8.607460212,7.320637311,6.56187255,14.30545006,23.15158265,15.43908606,5.284266154,6.866021956,17.40399848,24.9099228,23.97488261,22.02656515,24.97717954,30.59024936,26.05805905,33.6368828,46.16914524,28.64255664,25.89135325,78.86259634,36.73865193,66.23558835,88.77284626,109.2336552,97.48734825,159.2669726,104.5550288,32.56225513,37.92116998,17.66227077,15.82357802,9.85313692,21.13399105,10.80123523,9.799924104,17.27399792,18.05440287,7.652254305,15.30662148,8.891016613,1.862131893,22.66941921,26.32834997,30.12859314,36.42862912,34.06698552,14.02255744,20.68558773,34.62237073,55.97532544,51.97889335,115.652915,235.5154436,116.8644486
Senegal,,2.468577471,2.53924769,1.486555617,1.995350266,0.452820819,0.416222712,1.332998867,-0.542368625,6.866775679,2.042860354,3.001808317,4.103639466,7.684397713,16.76119508,11.62914449,3.789214856,8.163954669,6.772631918,9.706581321,5.456040127,11.04779322,9.722055683,9.292054686,7.722470045,8.892212756,5.53608293,-1.735954329,-1.140331782,2.170226462,-0.166872375,-0.92367843,-0.827466513,0.084269758,34.04136708,7.113007286,4.161517341,1.977829174,2.779030906,-0.525447723,1.308659849,6.994935196,1.904645309,-0.922879934,-0.134935111,4.720878754,2.885492002,6.588712451,8.216542731,-1.689038683,1.60441579,3.857470384,3.274111576,1.18613047,-1.515859735,1.06978462,0.95564952,0.598916827,-0.839644465,2.085801852,1.60273383,1.629671742,8.449812498
Singapore,,0.331807725,0.468580569,0.92531869,0.564619472,1.082809194,2.100994016,0.361759982,1.437294363,2.27723056,1.546962018,4.853545302,5.726022815,13.20985113,16.31557304,2.889027175,1.719853464,2.006678546,4.041878856,5.235400532,11.127109,5.875489353,4.532955512,3.17143965,0.787919952,-1.465483812,-1.252815787,0.532427942,5.430721317,4.159170478,4.697423305,4.435345211,1.38770306,3.456186775,3.462739628,3.176278309,1.506222812,1.084992218,-1.328848555,-3.577829772,3.863477518,-1.814431731,-0.896915632,-1.799048869,3.95952822,1.900518651,1.844183014,5.916824477,-1.381555432,2.953924644,1.107808713,1.170798204,0.495345771,-0.431059392,-0.267270042,3.07195501,0.469483247,2.875152985,3.534650755,-0.201648173,-2.696454848,8.784365575,9.051761389
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,13.14434028,12.99767938,6.950120542,10.92231763,9.40918922,5.097969611,11.49425692,16.81204535,3.453639751,34.10693907,7.24567442,13.1570526,17.01861326,27.93708849,9.538819278,12.08389172,8.473222442,11.15268209,7.674579221,5.559063794,9.907002246,11.27910356,25.88708133,3.762837176,10.69930611,8.343721126,9.294345316,6.429162147,4.873126919,1.745277903,4.476827889,4.652192632,2.352274338,3.670275579,3.35777296,0.344942428,2.576685679,7.857874383,1.240360034,-1.325949484,1.154907345,6.953264597
Sierra Leone,,-2.52E-05,1.00E-05,2.34E-05,-8.99E-06,5.196915646,2.733468705,-5.850713633,6.666983786,14.16495948,-2.142473956,-6.929365176,5.950279212,23.22515834,14.16090916,8.868739631,8.284205295,19.74694804,23.85011364,11.53571229,-6.008734537,8.698312242,18.50162731,19.43895601,39.7672586,68.88971428,78.5037958,165.67664,64.28824806,61.49127685,70.59154925,128.7616666,82.02357984,26.73632124,25.06204375,33.59798774,29.58048681,2.252768366,23.77512288,17.19385193,3.281141365,71.3519572,-3.934166952,13.19768671,12.8264525,16.61576739,12.49299031,6.602019022,9.213717486,8.548070258,17.43392365,17.2951157,12.041215,6.959149715,1.79536395,19.64033752,5.851708974,8.956000627,14.01056394,7.702784996,10.91495706,6.69151089,21.47895072
El Salvador,,,,,,,-1.175317359,-0.393507625,0.19483187,0.425428247,4.837511533,0.806457523,0.400316543,8.841365699,9.649147983,9.88797936,17.63421139,18.32162985,0.960013082,15.5624072,22.60128826,2.0093879,5.552900619,1.588997972,3.054087296,3.153780659,-0.948159223,2.37394371,3.905755511,3.355395245,5.105728336,7.420398311,3.419923022,8.593283736,9.804128184,10.92903407,6.581718611,3.383808374,4.230095183,0.994105168,3.27263167,3.313631655,1.510633012,2.965671413,2.717673382,4.269748663,4.321342604,4.384210637,3.52646905,-0.057030946,2.644450246,5.91935854,2.540406684,0.579466174,1.013778844,1.307617777,0.657746207,0.986566456,1.716263087,0.830125861,0.673331507,6.257838241,7.517867015
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827515095,1.554636086,2.567733587,2.703478414,2.386768924,2.451827915,2.010882697,1.667875272,2.012072435,-1.972386588,2.831969792,0.999377268,1.430355746,0.152699198,3.120044604,2.000617175,0.388644529,-0.742700251,1.316705339,1.74335584,2.064296102,0.91410016,0.344576763,6.944362981,
Somalia,,9.787602229,-0.824029645,3.29617204,13.10342631,12.89492307,-3.206365227,-0.32441364,3.397375366,6.522384692,0.688919331,1.843758107,11.99021151,11.61333441,13.07142378,16.87861998,14.73131647,9.794714912,14.63674904,13.04844035,100.9031751,20.12601818,26.83059261,32.00536486,71.67052001,29.60896833,33.52681765,32.65476947,69.84737009,97.41667263,215.4668007,,,,,,,,,,,,,,,,,,,,,,,,6.852209387,1.509946926,-0.956572769,-0.813155042,0.687757909,7.830295528,6.440183551,7.660474052,4.749642403
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03267946,20.8587312,24.41395118,27.89589851,80.99265639,86.82621,19.50922485,12.48734161,8.123368746,14.66799608,12.35574242,8.701878497,9.085204854,7.887692895,5.728941631,8.909097738,6.199338956,5.125443276,2.585382937,1.87289248,1.549888832,2.97079317,1.974942562,2.440600408,2.448416133,5.913614785,10.59820493
Sub-Saharan Africa (excluding high income),,3.336148292,1.667438984,3.013917156,3.547977555,3.025485411,4.143078921,1.280375351,3.05681315,5.080333113,3.859552081,4.664180023,5.553683676,10.20384148,13.07142378,11.62914449,11.31552989,10.35130457,10.21019834,11.88531522,13.49341479,10.83079231,11.59255375,10.96014082,11.43401897,9.587877902,7.7074186,7.626521579,7.785116693,10.40828373,10.61041472,8.564278995,6.961282009,11.29797351,23.24948076,11.04378986,9.074834889,5.055345931,6.931402669,8.006813297,9.182191416,6.500596646,3.554213255,5.623192608,7.765278535,7.501710131,7.874117327,7.036661075,10.42557609,3.071603625,5.886381646,9.410962982,5.38725712,4.087061394,2.615896684,2.972289355,5.029333976,3.92171862,4.215028415,2.85603412,3.901549573,6.219017121,8.449812498
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.82932954,12.92640243,38.83334297,46.50690476,36.5121585,-26.70028458,17.68933214,,,,,,,
Sub-Saharan Africa,,3.278445998,1.630246834,3.008925332,3.701960383,3.013991942,4.138752523,1.332998867,3.165169052,5.019729012,3.785003647,4.126174228,5.751981444,10.31887235,13.61616647,11.73212656,11.13093377,10.44612519,9.899775712,12.23491815,14.24589465,10.80850735,10.8392558,10.81740027,11.15054455,8.930830009,7.392276304,7.407941446,7.120370486,9.769009373,10.5836307,8.552230945,6.639280854,10.82996009,22.73192415,10.94105466,9.029609109,5.022977209,6.947491057,7.809445745,8.844396247,6.23201251,3.583687304,5.785013699,8.68283553,7.346539396,7.763185816,7.068196035,10.53291045,3.603515189,5.644330861,9.391655493,5.466174868,4.134331895,3.088390728,2.927899365,4.905167134,4.226793385,3.980391277,2.650228921,3.650063599,6.218666313,8.40065484
